mat_number;supplier_item_number;supplier_id;quantity_amount;price_unit;amount
MAT01748507;1734-1137-1-ND;7300901;0;0;0.29
MAT01753728;670-2566-ND;7300901;0;0;24.27
MAT01753728;670-2566-ND;7300901;10;0;21.9
MAT01753728;670-2566-ND;7300901;25;0;20.98
MAT01757120;384454-E;7300901;0;0;2.65659
MAT01757632;CF14JT3K60CT-ND;7300901;0;0;0.09
MAT01758335;2320-302004S-DS-ND;7300901;0;0;10.695408
MAT01759655;889-TN0201600022CT-ND;7300901;0;1000;477.51
MAT01728468;4022-510-55532;7300902;0;0;624.03
MAT01724868;MS3101E36-3P;7300916;0;0;48.78
MAT01724868;MS3101E36-3P;7300916;50;0;45.53
MAT01725204;97-3106A-16S-1P;7300916;0;0;9.67
MAT01725206;97-3106A2015P;7300916;0;0;15.71
MAT01725563;DRB12-102PAE-L018;7300916;0;0;26.2
MAT01725571;114017;7300916;0;0;0.19
MAT01725635;PT06W12-10SX-023;7300916;0;0;25.57
MAT01727848;MS3108E20-29PW;7300916;0;0;33.84
MAT01727848;MS3108E20-29PW;7300916;5;0;30.76
MAT01727848;MS3108E20-29PW;7300916;10;0;28.2
MAT01729656;BSB2;7300916;10;0;6
MAT01729656;BSB2;7300916;0;0;6.7
MAT01729713;KPT6CG14-12S;7300916;20;0;18.4
MAT01729713;KPT6CG14-12S;7300916;0;0;18.9
MAT01731132;KPT00F18-32P;7300916;0;0;33.8
MAT0173427;387BM-12-RL;7300179;0;0;8.89
MAT01734287;422-6 , 2x1CA48-12-6,9910mm;7300179;0;0;41.77
MAT01734287;422-6 , 2x1CA48-12-6,9910mm;7300179;50;0;40.5
MAT01734290;422-6 , 2x1CA48-12-6, 13800mm;7300179;0;0;55.05
MAT01734290;422-6 , 2x1CA48-12-6, 13800mm;7300179;50;0;50.87
MAT0173430;1CA43-12-6/1CA43-12-6;7300179;0;0;10.01
MAT01737988;SEW 13324551/40.0;7300454;0;0;0.01
MAT01717245;UT0W61419SH;7300455;0;0;15.6
MAT01719134;72.218.0453.0;7300455;0;100;2040.27
MAT01719537;4pol,cadmiert, 97-3106A-18-10S;7300455;0;0;18.8
MAT01720032;70.350.2435.2;7300455;0;0;7.36
MAT01720034;70.300.2440.0;7300455;0;0;8.39
MAT01723540;SMS9RDH1;7300455;0;0;4.65
MAT01730177;MKS 2754-6-0-404;7300531;0;1000;149.9
MAT01738642;MKS1858-6-0-808;7300531;0;1000;200
MAT01754703;1000002720033;7300560;0;0;91.87
MAT01754704;100000UC70135;7300560;0;0;72.01
MAT01754712;100000480370;7300560;0;0;621.26
MAT01731147;H07V-K, sw, 4mm², verzinnt, 110mm, Flach;7300563;0;100;47.1
MAT01715458;1-1-80-652-002;7300572;0;0;5.65
MAT01743213;PCB-POOL;7300624;0;100;40.53
MAT01746739;OP-87904(IV) - 5m;7300669;0;0;105
MAT0170018;51.043.UNBEDRUCKT;7300750;0;100;11.79
MAT0170048;46.334;7300750;0;100;0.86
MAT0170287;47.027;7300750;0;100;1.72
MAT0170288;47.022;7300750;0;100;1.45
MAT0170290;47.030;7300750;0;100;3.39
MAT0170299;45.020;7300750;0;100;8.27
MAT0170302;45.542;7300750;0;100;22.36
MAT0170670;47.016;7300750;0;100;5.32
MAT01710079;47.044;7300750;0;100;2.04
MAT01710085;47.048;7300750;0;100;1.95
MAT01710092;47.049;7300750;0;100;6.27
MAT01710095;47.062;7300750;0;100;1.85
MAT01710099;47.071;7300750;0;100;1.9
MAT01710142;46.159;7300750;0;100;0.32
MAT01710149;46.156;7300750;0;100;0.38
MAT01710157;46.171;7300750;0;100;0.65
MAT01710165;46.172;7300750;0;100;0.74
MAT01710175;46.191;7300750;0;100;2.55
MAT01710200;46.214;7300750;0;100;35.41
MAT0171284;52.466;7300750;0;100;257.89
MAT01713042;54.060;7300750;0;100;354.65
MAT01713045;54.090;7300750;0;100;616.03
MAT01713066;54.215;7300750;0;100;430.5
MAT01713068;54.217;7300750;0;100;943
MAT0171339;45.003;7300750;0;100;2.08
MAT01714660;45.140;7300750;0;100;140.9
MAT0171548;51.124;7300750;0;100;60.89
MAT01716190;52.408;7300750;0;100;717.5
MAT01716589;.;7300750;0;100;2.28
MAT0175145;RC-12P2NRA16000;7300301;0;0;0.01
MAT01752435;1606199;7300301;0;0;27.28
MAT01752732;3032114;7300301;0;100;855.34
MAT01752790;3024177;7300301;0;100;8.65
MAT01752804;3036657;7300301;0;100;34.82
MAT01752918;1618198;7300301;0;0;10.37
MAT01753227;1069509;7300301;0;0;5.96
MAT01753382;3036165;7300301;0;0;288.15
MAT01753689;1605754;7300301;0;0;1.68
MAT01753959;1419021;7300301;0;0;7.22
MAT01731132;KPT00F18-32P;7300916;20;0;27.41
MAT01731132;KPT00F18-32P;7300916;50;0;25.3
MAT01733745;APH AIB6FC28-AYSS-025;7300916;0;0;76.62
MAT01733745;APH AIB6FC28-AYSS-025;7300916;10;0;72.97
MAT01740273;MS3100E14S-7P;7300916;0;0;9.79
MAT01740273;MS3100E14S-7P;7300916;10;0;9.03
MAT01740273;MS3100E14S-7P;7300916;25;0;8.39
MAT01740395;MS3100E24-22PX;7300916;0;0;17.28
MAT01740397;MS3106E24-22SX;7300916;0;0;24.73
MAT01740427;MS3106E-20-29S;7300916;0;0;20.8
MAT01741491;MS3101-18-1p;7300916;0;0;12.78
MAT01743433;M39029/32-259;7300916;0;0;0.54
MAT01749709;8D5-17W20PN;7300916;0;0;35.65
MAT01749710;D38999/24WB99SN;7300916;0;0;24.2
MAT01750042;M39029/58-365;7300916;0;0;0.93
MAT01750045;M85049/88-11W03;7300916;0;0;33
MAT01751732;192990-0100;7300916;0;0;0.18
MAT01752000;97-3106A2015S;7300916;0;0;17.45
MAT01752301;C10-040792-000;7300916;100;0;1.76
MAT01752301;C10-040792-000;7300916;0;0;2.02
MAT01752301;C10-040792-000;7300916;50;0;1.85
MAT01752305;M39029/58-363;7300916;0;0;0.19
MAT01752305;M39029/58-363;7300916;50;0;0.17
MAT01752305;M39029/58-363;7300916;100;0;0.16
MAT01752346;AIB8US-20-22PWC;7300916;0;0;44.55
MAT01752346;AIB8US-20-22PWC;7300916;10;0;40.1
MAT01752346;AIB8US-20-22PWC;7300916;25;0;37
MAT01752358;M39029/56-353;7300916;0;0;1.03
MAT01752358;M39029/56-353;7300916;10;0;0.9
MAT01752358;M39029/56-353;7300916;25;0;0.8
MAT01752362;M39029/56-348;7300916;25;0;0.23
MAT01752362;M39029/56-348;7300916;0;0;0.3
MAT01752362;M39029/56-348;7300916;10;0;0.26
MAT01753009;VG95328J8-3ASN;7300916;0;0;40.64
MAT01754609;RIG17S7-28-M-W;7300916;0;0;820.3
MAT01755299;ZPEML-1420-676SN;7300916;0;0;896
MAT01756378;1331-M-205-FZ;7300916;0;0;57.85
MAT01756537;ZP-4012-36L;7300916;0;0;3.15
MAT01757011;97-3106A18-19S;7300916;0;0;11
MAT01758472;PT06E12-10SX-SR;7300916;0;0;16.26
MAT01758520;HVSLS600062A125;7300916;0;0;32.66
MAT01758520;HVSLS600062A125;7300916;25;0;30.48
MAT01758520;HVSLS600062A125;7300916;180;0;28.57
MAT01758542;MS3108E18-10S;7300916;0;0;27.76
MAT01758819;85108RC1419P50;7300916;0;0;58.1
MAT01759471;PT06A22-36S;7300916;0;0;59.52
MAT0177340;031-8639-120;7300916;0;0;0.3
MAT01752951;250100124;7305515;0;0;0.01
MAT01753612;Elaflex HD19x6x9400 einseitig M19-3/4'';7305543;0;0;214.39
MAT01757747;Hochdruck Tankschlauch 35078mm NW 3/4 M;7305543;0;0;834.9
MAT01757766;Hochdruck Tankschlauch 12900mm NW 3/4 M;7305543;0;0;323.41
MAT01751091;277310 / DMG ID: 2625246;7305580;0;0;61
MAT01751326;1080.801.012;7305650;0;0;6.29
MAT01756032;2.130.101.017;7305650;0;0;12.02
MAT01755074;402-23058;7305708;0;0;8.3
MAT01742723;100389598;7304990;0;0;45.58
MAT01743342;100391698;7304990;0;0;25.06
MAT01754115;3209701;7300301;0;0;0.7
MAT01754934;1885212;7300301;0;0;29.75
MAT01755215;1050017:0001;7300301;0;100;53.7
MAT01756159;3240899;7300301;0;100;306.35
MAT01756869;1245241;7300301;0;0;7.96
MAT01757114;1623605;7300301;0;0;1.21
MAT0175721;2744830;7300301;0;0;2.5
MAT01757349;1412649;7300301;0;0;8.44
MAT01758312;1245002;7300301;0;0;13.66
MAT01758316;1786336;7300301;0;0;7.36
MAT01758607;1430200;7300301;0;0;31.79
MAT01758738;1243216;7300301;0;0;0.71
MAT01758896;1619759;7300301;0;0;13.17
MAT0175906;1881587;7300301;0;100;40.32
MAT01759447;3209620;7300301;0;0;3.061
MAT0176003;2744335;7300301;0;0;5.41
MAT0176004;2799720;7300301;0;0;47.47
MAT0176044;2708245-08;7300301;0;0;32.73
MAT0176361;1803578;7300301;0;100;52.02
MAT0176695;1993271;7300301;0;100;407.2
MAT0176832;1507764;7300301;0;0;7.43
MAT0176858;1697140;7300301;0;0;11.62
MAT0176927;2780878;7300301;0;0;30.9
MAT0177069;1681127;7300301;0;0;5.09
MAT0177071;1662968;7300301;0;0;6.09
MAT0177077;1694596;7300301;0;0;5.72
MAT0177083;1693429;7300301;0;0;12.63
MAT0177084;1694282;7300301;0;0;10.06
MAT0177303;1506888;7300301;0;0;6.95
MAT0177669;0808040;7300301;0;100;17.01
MAT0177701;1511433;7300301;0;0;23.9
MAT0177747;1433168;7300301;0;0;5.13
MAT0177893;1781027;7300301;0;100;185.09
MAT0178025;1500761;7300301;0;0;16.9
MAT0178748;1777749;7300301;0;100;254.88
MAT0178847;1605602;7300301;0;0;9.57
MAT0179362;1851339;7300301;0;100;486.03
MAT0179647;1521944;7300301;0;0;19.36
MAT01716882;542.071.506 - C29 Standardausführung (Re;7300335;0;0;3305
MAT01719730;542.071.507_04;7300335;0;0;3305
MAT01733034;111527;7300343;0;0;23.71
MAT01734070;912 ? 910, tel. Hr. Denzinger;7300343;0;0;45.4
MAT01740508;122240;7300343;0;0;12.25
MAT01740630;RSWU 12-RKWU 12-256/5 M;7300343;0;0;52.88
MAT01741343;RKU 12-256/10M;7300343;0;0;43.32
MAT01742593;123614 / RSTS 5K-RKTS 5K-921/4,0M;7300343;0;0;44.37
MAT01745775;AN1947308;7300343;0;0;19.56
MAT01749269;3585;7300343;0;0;83.45
MAT01756933;RST5-RKT5-794/15.0M 100660;7300343;0;0;86.88
MAT01757302;RSWU 12-RKWU 12-256/20 M;7300343;0;0;110.36
MAT01758222;2209;7300343;0;0;13.7
MAT01750444;R25677;7300356;0;0;1.46
MAT01725932;R412014554;7301617;0;0;0.33
MAT01727836;1820712016;7301617;0;0;0.69
MAT0178916;R412004575 Hüller Hille;7301617;0;0;27.5
MAT0178916;R412004575 Hüller Hille;7301617;50;0;19.25
MAT0178917;1834484236;7301617;0;0;16.83
MAT01744725;Kundenbeistellung CTI;7301698;0;0;0.01
MAT01726279;(4 G 1,5+(2x1,5)C)C, CF210.UL.15.15.02.0;7301745;0;0;0.01
MAT01726288;Lenze E EYF0020A0600A00S02  63,01 Meter;7301748;0;0;0.01
MAT01721811;366414;7301763;0;0;3.22
MAT01744053;466.0540.0180 - 472741A-1;7304990;0;0;25.13
MAT01744053;466.0540.0180 - 472741A-1;7304990;5;0;16.13
MAT01744053;466.0540.0180 - 472741A-1;7304990;10;0;13.13
MAT01744091;EN857 2SC10, 7174mm mit Mutter DIN20078;7304990;0;0;19.98
MAT01744540;EN857 2SC10, 2351mm mit Mutter DIN20078;7304990;0;0;9.13
MAT01744558;EN857 2SC10, 5172mm mit Mutter DIN20078;7304990;0;0;15.48
MAT01744834;EN857 2SC10, 12725mm mit Mutter DIN20078;7304990;0;0;32.47
MAT01746041;EN857 2SC10, 15637mm mit Mutter DIN20078;7304990;0;0;39.02
MAT0174766;DKOL12/DKOL12 gerade;7304990;0;0;23.15
MAT01747669;EN857 2SC10, 16911mm mit Mutter DIN20078;7304990;0;0;41.89
MAT01747704;2SN DN10x19872mm DKOL12/DKOL12;7304990;0;0;50.74
MAT01748262;EN857 2SC10, 20369mm mit Mutter DIN20078;7304990;0;0;49.67
MAT01748805;EN857 2SC10, 2706mm mit Mutter DIN20078;7304990;0;0;9.93
MAT01748809;EN857 2SC10, 10541mm mit Mutter DIN20078;7304990;0;0;27.56
MAT01748824;EN857 2SC10, 18367mm mit Mutter DIN20078;7304990;0;0;45.17
MAT0174902;DKOL12/DKOL12;7304990;0;0;7.35
MAT01749602;EN857 2SC10, 24555mm mit Mutter DIN20078;7304990;0;0;59.09
MAT01749721;EN857 2SC10, 6264mm mit Mutter DIN20078;7304990;0;0;17.93
MAT01749966;EN857 2SC10, 8530mm mit Mutter DIN20078;7304990;0;0;23.03
MAT01750633;EN857 2SC10, 22371mm mit Mutter DIN20078;7304990;0;0;54.17
MAT01750875;EN857 2SC10, 11451mm mit Mutter DIN20078;7304990;0;0;29.6
MAT01750877;EN857 2SC10, 16176mm mit Mutter DIN20078;7304990;0;0;40.24
MAT01751343;EN857 2SC10, 8994mm mit Mutter DIN20078;7304990;0;0;24.08
MAT01751419;GE10LR3/8CF/SDS-L10-G3/8E // Index ID 10;7304990;0;0;0.88
MAT0175143;DKOL12/DKOL12 gerade;7304990;0;0;25.68
MAT01751571;VSTI M 10X1-ED 240;7304990;0;100;45.27
MAT0175176;DKOL12/DKOL12;7304990;0;0;8
MAT0175191;DKOL12/DKOL12 gerade;7304990;0;0;18.95
MAT0175196;DKOL12/DKOL12 gerade;7304990;0;0;23.58
MAT01753203;DN10 2TE EN 854 bds. DKOL - 9060 mm;7304990;0;0;23.74
MAT01753233;EN857 2SC10, 15091mm mit Mutter DIN20078;7304990;0;0;37.79
MAT01753429;100426541;7304990;0;0;35.83
MAT0175360;DKOL12/DKOL12 gerade;7304990;0;0;6.04
MAT0175863;100183804;7304990;0;0;30.2
MAT01759761;BA.277135 // Index ID 10059439;7304990;0;0;0.2919
MAT01749377;Alpha 5114C SL005;7304996;0;0;10.75
MAT01749441;A516015SL1;7304996;0;0;22.23
MAT01749441;A516015SL1;7304996;915;0;17.74
MAT01749441;A516015SL1;7304996;1525;0;16.85
MAT01749505;noch nicht bekannt;7304996;0;0;1.25
MAT01756321;Zg: D00465619;7305006;0;0;6.7
MAT01756321;Zg: D00465619;7305006;100;0;5
MAT01756321;Zg: D00465619;7305006;250;0;3.95
MAT01754270;2AC59;7305013;0;0;561
MAT01757161;2012306-00;7305024;0;0;0.96
MAT01713096;C091 31F014 101 2 U;7305045;0;0;13.54
MAT01713096;C091 31F014 101 2 U;7305045;500;0;12.91
MAT01713096;C091 31F014 101 2 U;7305045;1000;0;12.3
MAT01752161;0.000.000 - MB3ZSN8HS3;7305045;0;0;8.59
MAT01721811;366414;7301763;500;0;1.7
MAT01721811;366414;7301763;1000;0;1.41
MAT01733645;FS0026-00-01/1012879;7301776;0;0;27.34
MAT01748636;1002699 Resolverleitung Länge 18m;7301776;0;0;557.62
MAT01748639;1012879 Zuführschlauch Länge 18m;7301776;0;0;346.49
MAT01748643;1012879 Zuführschlauch Länge 22m;7301776;0;0;423.49
MAT01725522;Kundenbeistellung NextSense;7301787;0;0;0.01
MAT01722840;66871-339;7301791;0;0;2436.91
MAT01729330;182XS2 -182XS3;7301791;250;0;9.94
MAT01729330;182XS2 -182XS3;7301791;0;0;11.53
MAT01729330;182XS2 -182XS3;7301791;150;0;10.33
MAT01752101;5215.11.105;7301813;0;100;419.75
MAT01717402;5759477, N=88 Glieder;7301835;0;0;14.85
MAT01718401;597303.7, 101Glieder;7301835;0;0;14.85
MAT01722095;0041010237;7301862;0;0;14
MAT01722095;0041010237;7301862;5;0;8.9
MAT01722095;0041010237;7301862;10;0;6.9
MAT01740265;0041010571;7301862;0;0;13
MAT01740265;0041010571;7301862;70;0;7.7
MAT01740267;0041010573;7301862;0;0;25
MAT01740267;0041010573;7301862;20;0;17.9
MAT01726643;A63L-0001-0460#3HKX;7301880;0;0;0.01
MAT01736506;Y-079-0011-2;7301883;0;0;16.56
MAT01736506;Y-079-0011-2;7301883;100;0;13.41
MAT01736506;Y-079-0011-2;7301883;200;0;9.21
MAT01723792;TM1400i.226 - in RAL 9007;7301885;5;0;42.64
MAT01723792;TM1400i.226 - in RAL 9007;7301885;10;0;28.24
MAT01723792;TM1400i.226 - in RAL 9007;7301885;0;0;85.85
MAT01723794;TM1400i.228 - in RAL 9007;7301885;10;0;44.92
MAT01723794;TM1400i.228 - in RAL 9007;7301885;0;0;102.53
MAT01723794;TM1400i.228 - in RAL 9007;7301885;5;0;59.32
MAT01723745;61629968_28-131;7301886;0;0;23.65
MAT01723745;61629968_28-131;7301886;5;0;18
MAT01723745;61629968_28-131;7301886;6;0;10.5
MAT01723751;61648656_114-131;7301886;0;0;24.46
MAT01723751;61648656_114-131;7301886;5;0;20.47
MAT01723751;61648656_114-131;7301886;6;0;10.5
MAT01723753;61648656_119-131;7301886;0;0;26.58
MAT01723753;61648656_119-131;7301886;5;0;21.75
MAT01723753;61648656_119-131;7301886;6;0;10.5
MAT01742672;00015262;7301886;0;0;43.73
MAT01742672;00015262;7301886;2;0;31.1
MAT01742672;00015262;7301886;3;0;25.85
MAT01728382;CEM11S-002-PC;7301923;0;0;1290
MAT01728384;CEM11S-004-INT-PC;7301923;0;0;1450
MAT01728386;CEM10C3019-X-PC;7301923;0;0;78
MAT01728388;11Y01-01-PC;7301923;0;0;80
MAT01745565;159662;7302866;0;0;0.41
MAT01746113;PAN-8X1,25-GE;7302866;0;0;1.07
MAT01746388;558289;7302866;0;0;1.58
MAT01747638;NEBM-M12W8-E-14-LE8;7302866;0;0;95.04
MAT01748653;NEBM-M12G8-E-20-LE8;7302866;0;0;125.28
MAT0175130;178423;7302866;0;0;0.27
MAT0175134;159660;7302866;0;0;0.28
MAT01751445;546286;7302866;0;0;1.01
MAT0175247;152 588;7302866;0;0;0.91
MAT01754005;193015;7302866;0;0;130.84
MAT01752161;0.000.000 - MB3ZSN8HS3;7305045;300;0;8.16
MAT01752166;4.041.956 - SC000261;7305045;0;0;0.17
MAT01758575;SS20W1F;7305045;0;1000;170
MAT01749756;COO51391199;7305047;0;0;986.4
MAT01750035;COO58764726;7305047;0;0;56.98
MAT01721056;SMPW-CC-J-M;7305115;0;0;2.45
MAT01721056;SMPW-CC-J-M;7305115;50;0;1.96
MAT01732665;30040325;7305117;0;0;1.16
MAT01749850;30020443;7305117;0;0;5.62
MAT01757987;P30069000;7305117;0;0;2.33
MAT01751983;540NCACA15158-15400mm;7305143;0;0;84.21
MAT01752848;"441-16 1"" - 15700mm  2 x 1CA48-28-16";7305143;0;0;208.17
MAT01753535;441CACA282816-13200;7305143;0;0;182.4
MAT01754110;540NCACA15158-12600;7305143;0;0;73.79
MAT01754881;540N-12, beids. 1CA56-22-12C VA-14400mm;7305143;0;0;266.68
MAT01756098;441CACA282816-10850;7305143;0;0;189.39
MAT01756351;510DCACA15158C-16310mm;7305143;0;0;135.96
MAT01756414;510DCACA15158C-18220mm;7305143;0;0;146.79
MAT01756861;510DCACA15158-23494mm;7305143;0;0;152.95
MAT01757762;510DCACA15158-12400;7305143;0;0;90.05
MAT01757786;510DCACA15158-10300mm;7305143;0;0;78.14
MAT01757960;Parflex 510D-8 13600mm 1CA56-15-8C VA be;7305143;0;0;120.59
MAT01758069;Parflex 510D-8 20600mm 1CA56-15-8A3C/CF;7305143;0;0;312.54
MAT01758162;Parflex 510D-12 23900mm 1CA56-22-12C VA;7305143;0;0;397.36
MAT01758768;Parflex 510D-8 16500mm 1CA56-15-8A3C/CF;7305143;0;0;113.596
MAT01758775;Parflex 510D-8 14800mm 1CA56-15-8C VA be;7305143;0;0;148.86
MAT01758777;HD40 54 HD Tankschlauch;7305143;0;0;0.01
MAT01758878;Parflex 510D-8 10400mm 1CA56-15-8A3C/CF;7305143;0;0;79.01
MAT01754675;1000046444;7305246;0;0;2759.58
MAT01754675;1000046444;7305246;4;0;2424.47
MAT01754675;1000046444;7305246;10;0;2201.34
MAT01754157;12008185  Verbindungssatz HL-Verkettung;7305350;0;0;4.5
MAT0173119;9801324;7305419;0;100;46.77
MAT01731424;1949029;7305419;0;100;85.64
MAT01753581;1206523;7305419;0;0;0.71
MAT01753583;1206525;7305419;0;0;1.25
MAT01750769;CFBUS.PVC.068 Typ A-microB 0,55m;7301453;0;0;13.33
MAT01752352;8BCF0010.1221B-0;7301461;0;0;117
MAT01721652;CT2765700;7301472;0;0;2.04
MAT01718767;S61A001NN00590100000;7305715;0;0;12.94
MAT01718831;BEDC106NN00001216000;7305715;0;0;8.3
MAT01719012;AKUA395NN0042002H000;7305715;0;0;33.9
MAT01719012;AKUA395NN0042002H000;7305715;40;0;20.68
MAT01719146;20.460.02;7305715;0;0;4.65
MAT01719371;11.401.02;7305715;0;100;600
MAT01719446;BEGA120MR11000200020;7305715;0;0;10.87
MAT01719471;40.A250.00;7305715;0;100;539.76
MAT01719689;11.686.02;7305715;0;100;311
MAT01721492;11.575.02;7305715;0;100;1075
MAT01721985;10.661.02;7305715;0;0;1.3
MAT01721994;11.625.02;7305715;0;0;2
MAT01721996;11.627.02;7305715;0;100;209.3
MAT01722653;BSTA078FR27420295134;7305715;0;100;3198.1
MAT01723259;AEGA000NN00000202000;7305715;0;0;5.3
MAT01755485;178424;7302866;0;0;0.35
MAT01756156;MSSD-EB-M12-MONO        188024;7302866;0;0;1.3
MAT01756581;578320;7302866;0;0;1.62
MAT01756583;578319;7302866;0;0;1.41
MAT01756778;197387;7302866;0;0;1.67
MAT0175679;153028;7302866;0;0;1.84
MAT01757478;8005312;7302866;0;0;8.99
MAT0175764;164980;7302866;0;0;1.27
MAT0176479;2236;7302866;0;100;0.01
MAT0176935;153042;7302866;0;0;1.39
MAT0177000;4103;7302866;0;0;0.01
MAT0178168;151215;7302866;0;0;24.54
MAT0179005;130781;7302866;0;100;1.84
MAT01710225;031-8558-000;7302895;0;100;563
MAT0171128;CA06 COM-PG24-28S-B01;7302895;0;0;40.27
MAT01711414;153585;7302895;0;0;52.64
MAT01711414;153585;7302895;10;0;33.34
MAT01711414;153585;7302895;50;0;27.2
MAT01713426;CA3106E24-10S-F80-SPL;7302895;0;0;116.7
MAT01714808;LY10C2A110000;7302895;0;0;0.03
MAT01715320;6-16/12934;7302895;0;0;101.4
MAT01715369;STJN5SC1B2500A534G;7302895;0;0;0.08
MAT01715712;47381N;7302895;0;0;8.25
MAT01715807;980-8681-150;7302895;0;0;0.24
MAT01716001;006-8623-108;7302895;0;0;9.12
MAT01722325;JN4FT02SJ1R;7302895;0;100;915
MAT01725599;031-8557-000;7302895;0;0;1.83
MAT0172667;CA08COM-PG24-10S-PG21-HA;7302895;0;0;82.31
MAT01727040;CA06COM-ME18-1P-B-44;7302895;0;0;51.16
MAT01727787;CAN CA06COMPG16S-1PB01;7302895;0;0;17.86
MAT01734387;JN2DS10SL1R;7302895;0;0;10.87
MAT01737977;CGL01PG22-22P-D1L-01;7302895;0;0;95.01
MAT01738655;130339;7302895;0;0;4.48
MAT01738657;192990-0080;7302895;0;0;0.3
MAT01739761;CA120001-97;7302895;0;0;23.82
MAT01750235;246209;7302895;0;0;4.08
MAT01751739;1-968977-9;7302895;0;0;0.57
MAT01753253;JN1-22-20S-R-10000;7302895;0;0;0.2
MAT0175438;DA15P;7302895;0;0;3.05
MAT01755319;CA06ME24-28S-CS24-F0;7302895;0;0;68.06
MAT01755320;031-8556-130;7302895;0;0;1.16
MAT0175563;MAT0174407;7302895;0;0;0.01
MAT01759697;RJFTV6MZN;7302895;0;0;58.22
MAT0177041;CA08COM-E20-29S;7302895;0;0;61.15
MAT0177041;CA08COM-E20-29S;7302895;6;0;48.15
MAT0178754;192922-1270;7302895;0;0;13.27
MAT01751067;Beistellung ohne Konfektionierung, Satz;7302915;0;0;425
MAT01737042;114030K12M420;7302930;0;0;126.03
MAT01737323;70006060;7303000;0;0;4.6
MAT01737758;M3K08MTF 37000mm G3361608/G3361608;7303058;0;0;302.09
MAT01738356;828064;7303103;0;0;222.87
MAT01738362;828082;7303103;0;0;0.01
MAT01738375;828098;7303103;0;0;267.57
MAT01738377;828104;7303103;0;0;65.11
MAT01759432;852657;7303103;0;0;1635.7
MAT01755976;5K6P0D80;7303107;0;0;347.9
MAT01745166;plug PC6-SX04-L07027;7303142;0;0;2622.4
MAT01741806;X5PF318S-LV95;7303170;0;0;745.62
MAT01741808;X5DM318-LV95;7303170;0;0;729.41
MAT01752607;13237-0110, 95mm²;7303170;0;0;12.34
MAT01724886;DMS3101A20-29P;7450700;0;0;11.33
MAT01724888;DMS3101A28-21P;7450700;0;0;21.75
MAT01725751;WC-692;7450700;0;0;205
MAT0172607;99-0437-14-05;7450700;0;0;5.44
MAT0172607;99-0437-14-05;7450700;20;0;5.9
MAT0172607;99-0437-14-05;7450700;50;0;5.72
MAT01726741;IDB-12;7450700;0;0;85.8
MAT01730039;DMS305716AK;7450700;0;0;2.77
MAT01733313;DMS 3102A 20-29P;7450700;5;0;9.25
MAT01733313;DMS 3102A 20-29P;7450700;10;0;8.4
MAT01733313;DMS 3102A 20-29P;7450700;0;0;9.71
MAT01738953;DMS 3101A 32A-10P;7450700;0;0;28.16
MAT0171150;40.142.00;7305715;0;100;116.26
MAT01711673;AEDC066MS06000012000;7305715;0;0;8.3
MAT0171204;40.183.00;7305715;0;100;122
MAT01712305;61.302.23;7305715;0;100;293.25
MAT01712305;61.302.23;7305715;112;100;255
MAT01712578;10.145.02;7305715;0;0;2.45
MAT01712580;10.218.02;7305715;0;0;2.87
MAT01712598;BEGA116NN00000200000;7305715;0;0;13
MAT01712617;BEDC110NN00001100000;7305715;0;0;8.7
MAT01712625;61.194.11;7305715;0;100;26
MAT01712651;10.238.50;7305715;0;100;320
MAT01712654;20.409.02;7305715;0;100;310
MAT01712656;20.332.02;7305715;0;100;290
MAT01712658;AEDC000NN00000013000;7305715;0;100;440
MAT01712663;A2.031.01;7305715;0;100;98
MAT01712671;40.153.00;7305715;0;100;80
MAT01712674;40.225.00;7305715;0;100;44.8
MAT01712676;40.A073.00;7305715;0;100;77
MAT01712679;40.999.00;7305715;0;100;44.8
MAT01712682;40.057.00;7305715;0;100;85
MAT01712689;40.378.00;7305715;0;100;84
MAT01712719;CDFA263NN00000001000;7305715;0;0;16.03
MAT01712730;CEDA270NN00000020000;7305715;0;0;20.5
MAT01713014;8A.002.00;7305715;0;100;21
MAT01713403;50.128.00;7305715;0;100;350
MAT01713431;CSTA264FR48440006047;7305715;0;0;23.37
MAT01713600;BSTA078FR05420235112;7305715;0;0;9.68
MAT01714169;BSTA108FR05590036118;7305715;0;0;9.5
MAT01714396;8B.062.00;7305715;0;0;2.2
MAT0171466;71.013.01;7305715;0;100;98.09
MAT0171468;60.225.11;7305715;0;100;166.95
MAT01714781;10.610.02;7305715;0;100;340
MAT01714784;11.570.02;7305715;0;100;269.5
MAT01714786;11.567.02;7305715;0;100;352.92
MAT01714788;10.608.02;7305715;0;100;895
MAT01714974;71.002.01;7305715;0;100;23.25
MAT01715114;ASTA876FR1085200A004;7305715;0;0;20.75
MAT01715202;40.898.00;7305715;0;100;130
MAT01715804;BDFA108NN00000170000;7305715;0;0;27.65
MAT01715828;ASTA070FR10410248162;7305715;0;0;5.26
MAT01715853;AKUA071MR18410247088;7305715;0;0;5.11
MAT01715903;ASDA558FR91420150027;7305715;0;0;13.85
MAT01715922;BSDA108FR05480200005;7305715;0;0;22
MAT0171595;AKUB021NN00100009000;7305715;0;100;580
MAT01716472;11.568.02;7305715;0;100;1230.03
MAT01716656;CKUA471NN00450070000;7305715;0;0;46.5
MAT01716741;11.095.02;7305715;0;100;1105
MAT01717048;40.A302.00;7305715;0;100;92.3
